AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
;;;4745;0;2;;0;0.031356486;;;;0;
;0;1;282;0;8;0;10;0.023198651;;0;0;0;
;0;0;6036;0;12;;0;0.026860354;;;0;0;
;0;0;2450;3;22;1.4;18;0.023198651;;0.166666666666667;0;2;290
0;1;1;3953;0;11;0;10;0.023198651;1;0;0;0;354
;3;0;548;9;27;0;3;0.031356486;;0;0;8;
;0;1;620;1;26;0.966666666666667;0;0.031356486;;0;0;1;
;0;0;468;2;1;0;11;0.023198651;;0;0;1;
;1;0;5330;0;9;0;0;0.026860354;;;0;0;965
;;;2517;0;3;;0;0.031356486;;;;0;2425
0;0;1;668;0;18;0;0;0.023198651;3;0;0;0;109
;;;5176;2;13;;0;0.026860354;;;;2;
;1;0;4820;6;35;0.384615384615385;10;0.023198651;;0.416666666666667;1;2;
;0;1;3046;1;31;0;0;0.023198651;;;0;3;1229
;0;2;1595;0;4;0;0;0.023198651;2;0;0;0;148
;0;0;3575;0;21;;0;0.026860354;;;0;0;
;;;4582;0;5;;0;0.031356486;;;;0;
0.5;1;1;975;0;16;0.111111111111111;0;0.023198651;;0.2;0;0;724
;1;1;1252;3;30;0.25;0;0.023198651;;0;0;0;270
;0;0;3929;0;7;;0;0.031356486;;;0;0;3598
0;0;0;1034;10;22;0;0;0.023198651;;0;0;23;126
;0;0;2587;1;9;0;23;0.023198651;;0;0;3;
6.33333333333333;1;0;848;8;24;0.72;77;0.023198651;2;0;0;6;768
;0;0;4503;0;23;;0;0.031356486;;;0;0;
;0;0;;3;0;0;0;0.023198651;;0;0;1;
;0;0;854;2;16;0;0;0.023198651;1;0;0;2;358
0.5;0;2;616;1;19;0.05;0;0.026860354;8;0.0769230769230769;0;0;14
;0;0;349;1;10;0;2;0.023198651;;0;0;1;
;1;0;5975;2;12;;0;0.026860354;;;0;0;
;0;0;1451;1;7;14.1666666666667;5;0.023198651;;0;2;1;
;3;1;3268;0;79;;0;0.031356486;;;0;0;2118
0.5;1;0;1463;9;13;0;22;0.023198651;;0;0;31;
;0;0;353;2;15;0;21;0.031356486;4;0;0;4;
;0;1;2299;4;12;0;0;0.023198651;;;0;3;1879
;0;0;4974;1;4;;0;0.031356486;;;0;0;
;0;0;322;5;10;0;0;0.023198651;1;0;0;4;
;0;0;1834;1;11;;0;0.023198651;;;0;1;
;5;1;5374;3;78;0;0;0.023198651;;;0;3;991
;0;0;365;2;6;1.55555555555556;15;0.023198651;;1.55555555555556;0;2;
;0;1;876;0;4;0;0;0.031356486;;;0;0;742
;0;1;103;0;3;0;15;0.023198651;;0;0;0;
;0;0;377;2;12;0;12;0.023198651;;0;0;2;
;;;3662;0;6;;0;0.031356486;;;;0;
;5;0;98;4;1;0;23;0.023198651;;0;0;4;
;1;0;381;1;6;0.142857142857143;4;0.023198651;;0.142857142857143;0;1;
;0;0;4191;0;2;;0;0.026860354;;;0;0;4032
;2;1;5236;0;39;0;0;0.023198651;;;0;0;3251
;0;0;130;0;3;0;7;0.023198651;;0;0;0;
0;1;3;3804;4;24;0;22;0.031356486;2;0;0;6;
;;;4374;0;9;;0;0.023198651;;;;0;
0.26;1;1;3413;1;46;0;104;0.023198651;1;0;0;1;1387
;0;2;939;5;37;0.0263157894736842;0;0.023198651;;0;0;3;236
;0;0;497;2;15;0;9;0.023198651;;0;0;7;
;0;0;800;9;12;0;41;0.023198651;;0;0;4;127
;0;0;3333;0;12;;0;0.026860354;;;0;0;
;0;0;5447;0;11;;10;0.023198651;;;0;0;5059
;0;0;1521;2;1;;0;0.023198651;;;0;0;
;0;0;1611;2;11;;0;0.023198651;;;0;1;
0.0367647058823529;2;1;4216;0;133;0;30;0.023198651;;0;0;0;
3;0;0;;0;0;3;0;0.023198651;;3;0;0;
;0;1;690;0;4;0;0;0.031356486;1;;0;0;552
0.285714285714286;4;0;1289;16;65;0.283333333333333;6;0.023198651;1;0.62962962962963;0;21;785
;0;0;323;0;10;0;2;0.023198651;;0;0;0;
;1;1;1045;2;30;0;36;0.023198651;;0;0;2;
;2;0;4644;0;34;0.875;7;0.023198651;;0.875;0;0;
0;0;1;604;9;12;0;0;0.023198651;;0;0;9;
;;;4362;1;43;;0;0.026860354;1;;;0;1518
;0;0;3486;0;4;;0;0.031356486;;;0;0;3355
;0;0;371;0;14;0.294117647058824;7;0.023198651;;0.294117647058824;0;0;
;0;0;178;0;4;0;14;0.031356486;;0;0;0;
;0;0;187;2;5;0;19;0.031356486;;0;0;2;
;0;0;70;0;2;0;22;0.023198651;;0;0;0;
;1;0;1058;0;0;;0;0.023198651;;;0;0;
5.13333333333333;0;0;610;20;16;5.2;32;0.023198651;2;6.78260869565217;0;17;
0.0434782608695652;0;0;740;4;22;0.0434782608695652;13;0.023198651;;0.0833333333333333;0;3;
;3;0;3080;24;60;1.07142857142857;83;0.031356486;1;1.15384615384615;0;37;1307
;1;0;3142;0;27;0.0909090909090909;13;0.023198651;;0.2;0;0;1566
;;;530;6;6;0;0;0.023198651;;0;;5;
6.33333333333333;1;0;740;6;13;2.92;13;0.023198651;;4.28571428571429;0;1;350
;0;0;3904;0;20;6.33333333333333;0;0.026860354;;;0;0;
;;;5902;0;7;;0;0.026860354;;;;0;
;0;0;1296;2;27;0.2;0;0.020120724;;0;0;0;232
;5;0;5312;3;59;0;0;0.023198651;10;;0;2;414
;0;0;167;1;4;0;8;0.023198651;;0;0;2;
8.33333333333333;1;0;1392;4;23;3.57692307692308;14;0.023198651;;0.7;1;1;
;0;0;182;0;5;0;5;0.023198651;;0;0;0;
;1;0;3442;0;9;;0;0.026860354;;;0;0;2930
;0;0;343;0;8;0;0;0.023198651;;0;0;0;86
0;0;1;1262;0;30;0;4;0.020120724;1;0;0;0;
0;0;1;769;0;29;0;0;0.023198651;;0;0;0;59
;1;1;1292;0;11;0;0;0.031356486;;;0;0;951
3.24324324324324;1;0;4652;5;45;0.52;0;0.023198651;3;1.1;0;3;677
;0;0;447;0;9;5.73333333333333;7;0.023198651;;6.61538461538462;0;1;
0;3;0;786;0;57;0;27;0.023198651;;0;0;0;
;;;643;0;4;0;0;0.031356486;;;;0;519
0;1;1;4707;0;19;0;0;0.023198651;2;0;0;0;795
0.0294117647058824;2;1;1969;21;67;0;135;0.026860354;;0;0;28;240
;0;1;5478;0;9;0;0;0.023198651;3;;0;0;430
;;;3418;1;11;;0;0.026860354;;;;0;
