AVGDPD0_EVER;CNTGOODPOS;CNTUNIQUEPHONES;FIRSTADATENOTRD;CNTUNSUCCESSFULWEEKS24M;INSTALMENTCNTPAIDINTIME;AVGDPD0_36M;NUMINSTTOPAYGR;TEXTLASTRISKPRODCOMBINATION;PARTEPCOUNT;AVGDPD0_12M;CODEPAIDOFFAFTERDPD;NUMREJECTS9M;LASTFULLEPDATE
;1;1;3442;4;53;0.36;0;0.031356486;1;0;0;0;
;3;0;2449;5;41;5;0;0.023198651;;;0;5;
;0;0;396;0;12;0;6;0.023198651;;0;0;0;
0;0;1;1527;1;0;0;0;0.023198651;;0;0;1;
0.214285714;2;1;3618;0;63;0;12;0.023198651;1;0;0;0;
;0;1;371;0;8;0;0;0.023198651;;0;0;0;
;0;0;246;2;7;0;17;0.023198651;;0;0;8;
;0;0;306;1;9;0;0;0.023198651;;0;0;1;
;0;0;562;3;25;0.076923077;22;0.023198651;;0;0;2;
;0;0;1563;3;13;;0;0.031356486;;;0;1;
;1;1;891;1;26;0.810810811;21;0.031356486;;1.333333333;0;1;
;0;0;162;2;5;0;19;0.023198651;;0;0;7;
;1;0;680;2;11;0;0;0.031356486;1;0;0;6;
;1;2;5512;3;124;0.37037037;0;0.023198651;;;0;1;
0;3;1;1676;0;73;0;5;0.023198651;;0;0;0;
;;;4362;1;43;;0;0.026860354;1;;;0;
;1;0;2010;10;24;0.518518519;9;0.023198651;;0.090909091;0;15;
0.224489796;5;1;3494;0;48;0;1;0.023198651;1;0;0;0;
;2;0;4139;40;63;0;12;0.023198651;;0;0;96;
;;;4544;0;4;;0;0.031356486;;;;0;
;0;0;187;2;5;0;19;0.031356486;;0;0;2;
;;;4607;0;2;;0;0.031356486;;;;0;
;1;0;1058;0;0;;0;0.023198651;;;0;0;
;3;1;2983;0;47;0;0;0.023198651;3;0;0;0;
;11;0;3375;9;106;0;35;0.023198651;1;0;0;8;
4.2;0;0;4407;1;24;0.5;2;0.023198651;;0.5;0;1;
0.523809524;5;1;738;9;19;0.523809524;2;0.023198651;1;0;0;6;
;0;0;3039;8;16;9;0;0.023198651;1;19;3;4;
;1;0;4810;1;25;0.722222222;0;0.023198651;;;0;0;
;5;0;5312;3;59;0;0;0.023198651;10;;0;2;
;0;1;957;0;9;0;0;0.023198651;1;;0;0;
;0;0;276;9;15;0;51;0.031356486;;0;0;9;
;0;0;157;8;6;0;16;0.023198651;;0;0;16;
1;0;1;859;3;42;0.163265306;45;0.023198651;;0.235294118;0;1;
;0;0;533;17;8;0;0;0.023198651;;0;0;9;
1.5;1;1;1219;3;44;0.333333333;10;0.023198651;;0;0;0;
;;;4305;0;9;;0;0.031356486;;;;0;
;;;3842;0;11;;0;0.031356486;;;;0;
;1;0;77;3;2;0;13;0.031356486;;0;0;5;
0;2;1;1449;2;20;0;59;0.023198651;;0;0;1;
;0;1;420;1;8;0;0;0.023198651;;0;0;1;
;;;1642;1;5;;0;0.031356486;;;;0;
;0;0;645;4;6;1;13;0.023198651;;1;0;1;
0.4;1;1;1215;2;14;0.461538462;7;0.023198651;;0;0;0;
8;1;1;4135;0;10;0;4;0.023198651;;0;0;0;
;0;0;3742;0;10;;0;0.026860354;;;0;0;
;0;1;92;2;2;0;10;0.023198651;;0;0;1;
;1;1;4505;0;39;0;0;0.031356486;1;0;0;0;
;0;0;646;8;5;2.1;0;0.023198651;;0;0;3;
;0;0;1119;3;12;0;0;0.031356486;;0;0;3;
;0;0;3094;0;7;;0;0.031356486;;;0;0;
;0;1;5348;1;53;;0;0.023198651;;;0;0;
;3;2;5963;0;19;0;0;0.023198651;;;0;0;
10.38888889;0;0;850;10;32;4.784615385;14;0.023198651;11;1.923076923;2;17;
0;1;0;231;6;5;0;0;0.023198651;;0;0;6;
;0;0;3803;1;16;;0;0.031356486;;;0;0;
;0;0;450;17;19;0.5;8;0.031356486;;0.588235294;0;16;
0;1;1;698;2;38;0;17;0.031356486;;0;0;9;
;0;1;448;2;13;0;17;0.031356486;;0;0;7;
0;0;0;4925;0;11;0;0;0.023198651;;0;0;0;
;0;0;2927;0;34;;0;0.031356486;;;0;0;
0.101694915;2;1;3076;0;53;0.138888889;7;0.020120724;;0;0;0;
0;1;1;466;1;18;0;29;0.023198651;9;0;0;2;
5.444444444;0;0;1088;0;10;3.05;4;0.023198651;;4.5;0;0;
;2;0;5440;0;39;;0;0.031356486;;;0;0;
0;3;1;1427;1;35;0;20;0.023198651;;0;0;1;
;0;0;2555;0;7;;0;0.031356486;;;0;0;
0.083333333;4;0;719;19;22;0.083333333;20;0.023198651;;0.090909091;0;12;
;0;0;535;2;33;0;8;0.023198651;;0;0;2;
5.95;1;1;5124;8;44;0;57;0.023198651;;0;0;3;
;0;0;3582;0;13;;0;0.023198651;;;0;0;
;2;1;1134;0;29;0;0;0.023198651;1;0;0;0;
;4;0;2520;22;99;0;2;0.031356486;;0;0;21;
0;13;1;882;34;13;0;44;0.031356486;;0;0;39;
;0;0;3519;0;17;;0;0.023198651;;;0;0;
;0;1;282;0;8;0;10;0.023198651;;0;0;0;
0.210526316;0;1;865;13;50;0.210526316;20;0.023198651;1;0.428571429;0;6;
;0;0;173;3;5;0;13;0.023198651;;0;0;7;
;;;5395;0;21;;0;0.026860354;;;;0;
;1;0;3662;7;113;0;21;0.023198651;;0;0;3;
;0;1;3417;2;19;0;0;0.023198651;;0;0;2;
;1;1;3408;2;47;0;0;0.023198651;1;0;0;1;
0;1;1;3953;0;11;0;10;0.023198651;1;0;0;0;
;;;2096;2;1;;0;0.026860354;;;;2;
;;;5606;0;8;;0;0.023198651;;;;0;
0;2;1;3145;0;14;0;4;0.023198651;;0;0;0;
;0;0;245;2;6;1.571428571;3;0.023198651;;1.571428571;0;3;
;1;1;2765;14;64;1.204081633;17;0.023198651;4;1.884615385;0;12;
;0;0;468;2;1;0;11;0.023198651;;0;0;1;
;1;0;220;11;10;0;23;0.023198651;;0;0;28;
2.121212121;2;1;4522;6;80;0.075471698;59;0.023198651;;0;0;4;
;1;0;284;6;6;1.5;4;0.023198651;;1.5;0;42;
;0;0;174;3;5;0;19;0.023198651;;0;0;5;
5.166666667;2;1;2557;3;11;4.333333333;0;0.023198651;;5.727272727;0;1;
;2;0;1698;2;12;;0;0.023198651;1;;0;2;
0.107692308;2;1;661;0;62;0.107692308;37;0.023198651;1;0.137254902;0;0;
;1;1;1737;0;18;0.333333333;0;0.023198651;;;0;0;
0;1;1;921;0;18;0;0;0.023198651;;0;0;0;
;;;441;0;10;0;0;0.023198651;;0;;0;
;0;1;4182;0;27;0;0;0.023198651;;;0;0;
;1;0;4820;6;35;0.384615385;10;0.023198651;;0.416666667;1;2;
;0;0;5547;1;10;;12;0.023198651;;;0;1;
;0;1;511;1;10;0.454545455;0;0.023198651;;0.714285714;0;1;
;0;0;97;0;3;0;7;0.031356486;;0;0;0;
;0;0;2587;1;9;0;23;0.023198651;;0;0;3;
;0;0;2587;1;9;0;23;0.023198651;;0;0;3;
;2;2;4372;0;16;0;0;0.023198651;;;0;0;
;0;0;349;1;10;0;2;0.023198651;;0;0;1;
;0;2;1159;0;24;0;0;0.023198651;2;;0;0;
11.66666667;2;1;4887;0;14;0;6;0.031356486;2;0;0;0;
;1;0;4676;0;2;;0;0.031356486;;;0;0;
0;0;1;901;0;40;0;8;0.023198651;;0;0;0;
;2;0;4513;0;7;;0;0.023198651;;;0;0;
;2;0;4606;0;143;0;0;0.020120724;;;0;0;
0.595238095;3;1;5596;1;104;0.043478261;17;0.023198651;;0;0;1;
;0;0;;0;0;23;0;0.023198651;;23;0;0;
;0;0;3573;19;10;;0;0.023198651;;;0;7;
;1;0;585;7;9;0;3;0.023198651;1;0;0;6;
;0;0;490;9;23;0;1;0.023198651;;0;0;8;
;0;1;103;0;3;0;15;0.023198651;;0;0;0;
;;;4138;0;29;;0;0.023198651;;;;0;
;2;0;625;7;6;1.5;0;0.031356486;;0;0;3;
4.857142857;2;2;1909;0;2;1.428571429;0;0.023198651;;1.428571429;0;0;
;0;0;128;16;3;0;21;0.023198651;;0;0;8;
0;2;1;705;0;6;0;0;0.023198651;4;0;0;0;
1.632653061;0;1;5235;7;70;0.642857143;30;0.023198651;1;0.166666667;0;8;
;0;0;3242;19;89;3.723684211;26;0.031356486;;9.857142857;2;9;
;3;1;2260;1;47;0;0;0.031356486;;0;0;2;
;0;0;1059;8;24;0;0;0.023198651;4;0;0;6;
;0;0;1049;8;7;10.625;0;0.023198651;;23;2;4;
;;;496;1;12;0;0;0.023198651;;0;;0;
;0;0;127;7;3;1.25;6;0.023198651;;1.25;0;7;
;1;0;618;0;32;0;10;0.031356486;;0;0;0;
;1;0;4876;1;13;0;0;0.023198651;;;0;0;
;4;0;2289;9;28;7;0;0.023198651;;6.285714286;0;9;
0.115942029;3;1;2685;0;66;0.018867925;17;0.023198651;1;0.033333333;0;0;
;1;1;821;1;19;0;15;0.023198651;2;0;0;1;
;0;0;1521;2;1;;0;0.023198651;;;0;0;
;38;0;274;15;31;0;84;0.031356486;1;0;0;56;
0;10;0;1156;21;29;0;10;0.023198651;2;0;0;20;
;0;0;124;0;3;0;9;0.023198651;;0;0;0;
;0;0;2430;4;2;;0;0.031356486;;;1;2;
3;0;0;;0;0;3;0;0.023198651;;3;0;0;
;0;0;4806;0;20;;0;0.023198651;;;0;0;
;0;0;138;1;3;0.75;8;0.031356486;;0.75;0;7;
0.333333333;0;1;3984;0;32;0;15;0.023198651;;0;0;0;
;1;1;1045;2;30;0;36;0.023198651;;0;0;2;
;;;1468;1;7;6.25;0;0.026860354;;;;0;
;1;0;1534;11;28;0.041666667;0;0.031356486;;;0;10;
;0;0;371;0;14;0.294117647;7;0.023198651;;0.294117647;0;0;
;0;0;207;0;6;0;4;0.023198651;1;0;0;1;
0.714285714;0;2;4091;0;96;0.028571429;6;0.023198651;;0.043478261;0;1;
;0;0;70;0;2;0;22;0.023198651;;0;0;0;
10.42857143;0;0;3513;1;5;2;0;0.023198651;;2;2;1;
6.5;1;0;2492;2;25;2.972222222;19;0.020120724;;1.5;0;3;
;1;0;2423;0;6;;0;0.023198651;;;0;0;
0.307692308;3;0;2296;14;46;0.727272727;16;0.023198651;;0;0;30;
0;4;0;2342;1;35;0;0;0.023198651;17;0;0;1;
6.333333333;1;0;740;6;13;2.92;13;0.023198651;;4.285714286;0;1;
65.44444444;0;0;1852;0;27;58.5;10;0.023198651;;0;2;6;
;;;5651;0;0;;0;0.026860354;;;;0;
3;1;0;4784;2;75;0.229508197;57;0.023198651;;0.5;0;3;
0;2;0;1282;2;36;0;0;0.023198651;;0;0;3;
;2;1;2030;0;14;0;0;0.023198651;;;0;0;
;0;0;59;1;1;0;11;0.023198651;;0;0;9;
;0;0;2656;1;18;;0;0.026860354;;;0;0;
;1;0;4745;0;2;;0;0.026860354;;;0;0;
0;0;1;1262;0;30;0;4;0.020120724;1;0;0;0;
;0;0;363;11;17;0;7;0.023198651;;0;0;11;
;1;1;1292;0;11;0;0;0.031356486;;;0;0;
0;0;1;1118;0;28;0;5;0.023198651;;0;0;0;
3.243243243;1;0;4652;5;45;0.52;0;0.023198651;3;1.1;0;3;
;;;4509;0;10;;0;0.023198651;;;;0;
;1;0;2289;8;46;2.625;0;0.023198651;;0;0;4;
;;;643;0;4;0;0;0.031356486;;;;0;
;0;0;67;1;2;0;8;0.023198651;;0;0;0;
;0;0;2397;0;11;;0;0.023198651;;;0;0;
;0;0;3634;0;4;;0;0.031356486;;;0;0;
;0;0;1056;0;2;13.1;0;0.023198651;;;2;0;
;1;0;1676;0;6;;0;0.023198651;;;0;0;
;0;0;239;2;8;0;28;0.023198651;;0;0;4;
;2;0;1763;11;14;6.739130435;0;0.023198651;;;0;6;
;1;1;1975;1;42;0.05;0;0.031356486;;0;0;0;
;1;1;4692;2;39;0;0;0.023198651;;;0;2;
;0;0;164;0;5;0;13;0.023198651;1;0;0;0;
;0;0;5310;5;94;1.5;0;0.026860354;1;;0;2;
;1;0;5112;0;3;;0;0.023198651;;;2;0;
;2;2;2372;4;30;0;0;0.023198651;;0;0;2;
;0;0;5729;0;10;;24;0.031356486;;;0;1;
;;;3627;3;16;;0;0.023198651;;;;0;
0.535714286;1;1;1906;7;49;0.025641026;29;0.023198651;2;0;0;8;
;0;0;1947;6;5;;0;0.031356486;;;3;2;
;1;0;2965;0;18;;0;0.031356486;;;0;0;
;1;0;149;0;4;0;20;0.023198651;;0;0;0;
0;;;859;1;24;0;0;0.023198651;1;0;;6;
;0;0;2117;0;11;;0;0.023198651;;;0;0;
;1;0;615;0;28;0.2;8;0.023198651;;0.260869565;0;0;
;1;0;1404;0;3;;0;0.023198651;2;;0;0;
;0;0;165;4;5;0;13;0.023198651;;0;0;2;
;0;1;1158;0;36;0.135135135;0;0.023198651;;0;0;0;
;0;0;719;1;11;0;0;0.023198651;;0;0;1;
;;;1350;0;4;;0;0.023198651;;;;0;
;0;1;2738;0;8;0;0;0.023198651;;;0;0;
;0;0;137;1;4;0;20;0.023198651;1;0;0;0;
10.39583333;0;1;4606;3;44;0.027777778;3;0.023198651;2;0;0;5;
;0;0;411;0;14;0;10;0.023198651;;0;0;0;
;0;0;1147;12;59;0.056338028;33;0.023198651;;0;0;8;
0;2;1;1153;1;51;0;5;0.023198651;;0;0;0;
;1;0;230;1;6;0;0;0.026860354;;0;0;1;
;0;0;4575;1;3;;0;0.031356486;;;3;0;
;0;0;134;0;3;0;9;0.023198651;;0;0;0;
0;3;1;1768;0;15;0;19;0.023198651;;0;0;0;
;;;3813;0;31;1.166666667;0;0.023198651;;0;;0;
;0;1;130;0;1;2;7;0.023198651;;2;0;1;
;0;0;209;0;5;0;0;0.031356486;1;0;0;0;
0.602941176;0;0;3265;8;55;0.25;5;0.031356486;;0.272727273;0;6;
;0;1;1020;9;9;24.5;0;0.023198651;;50.42857143;2;8;
0;0;1;1601;4;16;0;17;0.023198651;1;0;0;2;
;0;0;5751;1;6;;0;0.023198651;;;0;1;
;0;0;134;0;3;0;9;0.023198651;;0;0;0;
;5;0;4770;2;54;10.8;10;0.023198651;;0;0;2;
;2;1;1628;4;12;0;0;0.031356486;;;0;3;
12.5;0;0;1985;3;27;1.277777778;0;0.023198651;;1.916666667;0;0;
;0;0;4515;0;15;;0;0.023198651;1;;0;0;
;1;1;3654;4;100;0;11;0.023198651;2;0;0;3;
;3;0;548;9;27;0;3;0.031356486;;0;0;8;
;2;1;4783;3;13;0;0;0.023198651;;;0;1;
;1;1;3811;2;39;;0;0.031356486;;;0;1;
0.888888889;0;1;596;3;22;0.851851852;19;0.023198651;;1.045454545;0;8;
0;4;1;837;5;15;0;23;0.023198651;1;0;0;3;
;0;0;215;0;6;0;12;0.023198651;;0;0;0;
;0;0;2723;0;5;;0;0.026860354;;;0;0;
;1;0;5330;0;9;0;0;0.026860354;;;0;0;
;;;2517;0;3;;0;0.031356486;;;;0;
1.805555556;2;1;3186;3;54;0.034482759;12;0.031356486;1;0.055555556;0;1;
0.026315789;0;2;666;2;38;0;5;0.023198651;1;0;0;8;
;0;0;418;3;12;0.846153846;11;0.023198651;;0.916666667;0;3;
;;;5236;0;10;;0;0.023198651;;;;0;
0;0;0;589;13;16;0;11;0.023198651;;0;0;28;
;0;0;1716;0;12;;0;0.031356486;;;0;0;
;0;0;2499;2;12;;0;0.031356486;;;0;1;
;0;1;3046;1;31;0;0;0.023198651;;;0;3;
;0;1;1855;0;3;0;9;0.023198651;;0;0;0;
;0;0;3575;0;21;;0;0.026860354;;;0;0;
0.065217391;1;1;900;2;43;0.065217391;10;0.023198651;3;0;0;5;
;1;1;1139;2;41;0.234042553;0;0.023198651;;0.333333333;0;0;
;0;0;3929;0;7;;0;0.031356486;;;0;0;
;1;0;1671;0;8;;0;0.023198651;;;0;0;
0;0;0;1034;10;22;0;0;0.023198651;;0;0;23;
;;;3048;0;21;;0;0.023198651;1;;;0;
;0;0;244;10;7;0;5;0.023198651;;0;0;10;
15.62962963;4;0;3782;30;52;7.532258065;13;0.023198651;;12.48484848;2;64;
;0;0;2318;0;9;;0;0.026860354;;;0;0;
;1;0;5975;2;12;;0;0.026860354;;;0;0;
;0;1;401;2;17;0;31;0.023198651;;0;0;7;
;0;0;4670;2;0;;0;0.031356486;;;1;3;
0;1;0;4404;2;27;0;0;0.023198651;;0;0;1;
43.9;0;2;4088;0;70;0;32;0.023198651;5;0;0;0;
;0;0;725;0;20;0.565217391;1;0.023198651;;1.083333333;0;0;
;0;0;322;5;10;0;0;0.023198651;1;0;0;4;
;0;0;2154;0;1;;0;0.031356486;;;0;0;
;0;0;920;0;1;12;0;0.026860354;;;0;0;
;0;0;365;2;6;1.555555556;15;0.023198651;;1.555555556;0;2;
;1;0;1462;0;24;0;0;0.023198651;;;0;0;
;2;0;5103;0;23;;0;0.031356486;;;2;0;
;1;1;123;0;4;0;17;0.023198651;;0;0;0;
8;0;1;2423;2;18;2.75;20;0.023198651;;0.6;2;2;
0.333333333;0;1;1246;1;17;0;0;0.023198651;;0;0;1;
1.086956522;1;1;2459;0;20;0;11;0.023198651;1;0;0;0;
;0;0;418;4;13;0;5;0.023198651;;0;0;8;
0;1;0;1351;1;59;0;61;0.020120724;2;0;0;1;
;1;1;3916;8;29;2;0;0.020120724;;;0;4;
;0;0;4191;0;2;;0;0.026860354;;;0;0;
;0;0;1423;0;15;0;0;0.023198651;;;0;0;
3.769230769;0;1;1071;1;9;3.769230769;3;0.023198651;;6.857142857;0;1;
0;1;3;3804;4;24;0;22;0.031356486;2;0;0;6;
;0;1;389;1;11;0;7;0.023198651;;0;0;1;
;0;0;1042;2;22;0;0;0.023198651;;;0;1;
;;;5348;3;26;0.75;0;0.023198651;;;;0;
;;;4374;0;9;;0;0.023198651;;;;0;
;1;1;3561;1;87;0;6;0.023198651;2;0;0;0;
;;;4305;0;3;;0;0.031356486;;;;0;
;0;0;270;2;1;9.5;4;0.023198651;;9.5;0;3;
;;;3874;0;10;;0;0.026860354;;;;0;
0;0;1;2509;2;9;0;2;0.023198651;;0;0;2;
0.068627451;3;0;2176;22;84;0.024096386;48;0.031356486;;0.044444444;0;20;
;1;0;1414;0;6;;0;0.023198651;;;0;0;
;1;1;5189;0;8;0;0;0.023198651;;;0;0;
1.333333333;0;1;931;9;88;0.033707865;5;0.023198651;1;0;0;4;
0;0;1;4950;3;57;0;0;0.023198651;14;0;0;0;
;0;0;5102;0;19;;0;0.023198651;;;0;0;
;0;0;150;1;4;0;8;0.023198651;;0;0;0;
;0;0;672;0;4;0;0;0.023198651;;0;0;1;
4.545454545;4;1;5868;1;19;0;0;0.023198651;;0;0;1;
0.5;1;0;3060;3;9;0.5;58;0.023198651;;0.5;0;1;
0.5;0;1;309;5;9;0.235294118;3;0.023198651;;0.235294118;0;6;
;0;0;392;5;6;6.272727273;0;0.023198651;;6.272727273;0;3;
;0;1;4521;2;10;;0;0.031356486;1;;0;0;
;;;2564;0;11;;0;0.026860354;;;;0;
;2;1;713;5;10;0;0;0.023198651;1;;0;8;
0.285714286;4;0;1289;16;65;0.283333333;6;0.023198651;1;0.62962963;0;21;
;0;1;2059;0;20;;0;0.023198651;;;0;0;
0;0;1;604;9;12;0;0;0.023198651;;0;0;9;
0.9;0;1;3068;13;30;0.3125;4;0.023198651;;0.411764706;0;12;
4.833333333;1;1;4159;0;33;1.142857143;0;0.023198651;;0.4;0;0;
;0;0;3486;0;4;;0;0.031356486;;;0;0;
;0;0;178;0;4;0;14;0.031356486;;0;0;0;
0.2;5;1;867;11;42;0.2;27;0.031356486;;0.461538462;0;5;
;0;1;248;1;7;0;11;0.023198651;1;0;0;1;
;2;1;2338;0;8;;0;0.023198651;;;0;0;
;1;1;1227;0;13;0.363636364;0;0.023198651;1;;0;0;
0.192307692;1;1;3778;1;7;0;0;0.023198651;;0;0;1;
;2;1;1479;3;13;0;0;0.023198651;;;0;2;
0;0;1;840;0;22;0;12;0.023198651;1;0;0;1;
;0;0;626;1;7;1.2;0;0.023198651;;0;0;1;
;0;0;649;7;20;0;0;0.023198651;;0;0;1;
;0;1;1363;5;3;0;20;0.031356486;;0;0;3;
;0;1;;0;0;;0;0.023198651;;;0;0;
;3;0;3080;24;60;1.071428571;83;0.031356486;1;1.153846154;0;37;
;1;0;3142;0;27;0.090909091;13;0.023198651;;0.2;0;0;
;1;0;1947;4;28;;0;0.023198651;;;0;4;
80.83333333;0;1;3834;10;73;0;44;0.023198651;3;0;0;11;
;0;1;618;1;5;0;0;0.023198651;;0;0;0;
;2;1;1479;6;3;27.33333333;0;0.023198651;;;2;4;
0.5;0;0;635;3;25;0;62;0.031356486;8;0;0;7;
;0;0;62;1;1;0;11;0.023198651;;0;0;2;
;1;1;169;0;5;0;5;0.023198651;;0;0;0;
;0;0;3587;0;7;;0;0.023198651;;;0;0;
;0;0;348;2;2;0;0;0.023198651;;0;0;2;
;0;0;728;1;10;0;0;0.023198651;;;0;3;
;0;0;1158;0;10;0;0;0.031356486;;;0;0;
;0;0;468;4;23;0;6;0.031356486;1;0;0;8;
;1;0;931;0;7;0;5;0.023198651;;0;0;0;
;0;0;447;0;9;5.733333333;7;0.023198651;;6.615384615;0;1;
0;5;0;608;5;11;0;30;0.023198651;4;0;0;2;
8.777777778;2;1;5889;1;25;0;14;0.023198651;;0;3;0;
1.5;5;1;2589;4;37;0.153846154;6;0.026860354;;0.5;0;3;
;0;1;242;3;7;0;5;0.023198651;1;0;0;3;
;0;1;75;0;1;0.5;10;0.023198651;;0.5;0;0;
;;;4903;1;34;0;0;0.023198651;;;;0;
0;0;1;4699;1;74;0;16;0.023198651;1;0;0;8;
;0;0;2815;0;20;;0;0.023198651;;;0;0;
